,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203
51,1.0000,1.0000,1.0000,1.0000,0.9966,0.9966,0.9959,0.9959,0.9933,0.9933,0.9920,0.9920,0.9927,0.9927,0.9913,0.9913,0.9877,0.9877,0.9854,0.9854,0.9851,0.9851,0.9823,0.9823,0.9790,0.9790,0.9751,0.9751,0.9715,0.9715,0.9664,0.9664,0.9684,0.9684,0.9628,0.9628,0.9667,0.9667,0.9608,0.9608,0.9518,0.9518,0.9436,0.9436,0.9492,0.9492,0.9406,0.9406,0.0654,0.1061,0.1230,0.1494,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276,-0.8062,-0.7247,-0.6805,-0.6276
52,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,1.0000,1.0000,0.9961,0.9961,1.0000,1.0000,0.9957,0.9957,1.0000,1.0000,0.9927,0.9927,1.0000,1.0000,0.9911,0.9911,1.0000,1.0000,0.9874,0.9874,1.0000,1.0000,0.9829,0.9829,1.0000,1.0000,0.9810,0.9810,1.0000,1.0000,0.9800,0.9800,1.0000,1.0000,0.9709,0.9709,1.0000,1.0000,0.9693,0.9693,1.0000,1.0000,0.9617,0.9617,0.0000,0.1026,0.0801,0.1462,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625
53,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9970,0.9970,0.9961,0.9961,0.9942,0.9942,0.9957,0.9957,0.9936,0.9936,0.9927,0.9927,0.9893,0.9893,0.9911,0.9911,0.9870,0.9870,0.9874,0.9874,0.9817,0.9817,0.9829,0.9829,0.9753,0.9753,0.9810,0.9810,0.9726,0.9726,0.9800,0.9800,0.9712,0.9712,0.9709,0.9709,0.9584,0.9584,0.9693,0.9693,0.9561,0.9561,0.9617,0.9617,0.9457,0.9457,-0.0226,0.0801,0.0707,0.1368,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625,-1.0000,-0.7947,-0.7947,-0.6625
54,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9966,0.9966,0.9961,0.9961,0.9933,0.9933,0.9957,0.9957,0.9927,0.9927,0.9927,0.9927,0.9877,0.9877,0.9911,0.9911,0.9851,0.9851,0.9874,0.9874,0.9790,0.9790,0.9829,0.9829,0.9715,0.9715,0.9810,0.9810,0.9684,0.9684,0.9800,0.9800,0.9667,0.9667,0.9709,0.9709,0.9518,0.9518,0.9693,0.9693,0.9492,0.9492,0.9617,0.9617,0.9369,0.9369,0.0801,0.1227,0.1316,0.1591,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076
55,1.0000,1.0000,1.0000,1.0000,0.9966,0.9966,0.9959,0.9959,0.9933,0.9933,0.9920,0.9920,0.9927,0.9927,0.9913,0.9913,0.9877,0.9877,0.9854,0.9854,0.9851,0.9851,0.9823,0.9823,0.9790,0.9790,0.9751,0.9751,0.9715,0.9715,0.9664,0.9664,0.9684,0.9684,0.9628,0.9628,0.9667,0.9667,0.9608,0.9608,0.9518,0.9518,0.9436,0.9436,0.9492,0.9492,0.9406,0.9406,0.9369,0.9369,0.9265,0.9265,0.0655,0.1081,0.1256,0.1531,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076,-0.7947,-0.7095,-0.6625,-0.6076
56,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,1.0000,1.0000,0.9961,0.9961,1.0000,1.0000,0.9957,0.9957,1.0000,1.0000,0.9927,0.9927,1.0000,1.0000,0.9911,0.9911,1.0000,1.0000,0.9874,0.9874,1.0000,1.0000,0.9829,0.9829,1.0000,1.0000,0.9810,0.9810,1.0000,1.0000,0.9800,0.9800,1.0000,1.0000,0.9709,0.9709,1.0000,1.0000,0.9693,0.9693,1.0000,1.0000,0.9617,0.9617,1.0000,1.0000,0.9548,0.9548,0.0000,0.1046,0.0807,0.1480,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563
57,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9970,0.9970,0.9961,0.9961,0.9942,0.9942,0.9957,0.9957,0.9936,0.9936,0.9927,0.9927,0.9893,0.9893,0.9911,0.9911,0.9870,0.9870,0.9874,0.9874,0.9817,0.9817,0.9829,0.9829,0.9753,0.9753,0.9810,0.9810,0.9726,0.9726,0.9800,0.9800,0.9712,0.9712,0.9709,0.9709,0.9584,0.9584,0.9693,0.9693,0.9561,0.9561,0.9617,0.9617,0.9457,0.9457,0.9548,0.9548,0.9361,0.9361,-0.0239,0.0807,0.0709,0.1381,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563,-1.0000,-0.7908,-0.7908,-0.6563
58,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9966,0.9966,0.9961,0.9961,0.9933,0.9933,0.9957,0.9957,0.9927,0.9927,0.9927,0.9927,0.9877,0.9877,0.9911,0.9911,0.9851,0.9851,0.9874,0.9874,0.9790,0.9790,0.9829,0.9829,0.9715,0.9715,0.9810,0.9810,0.9684,0.9684,0.9800,0.9800,0.9667,0.9667,0.9709,0.9709,0.9518,0.9518,0.9693,0.9693,0.9492,0.9492,0.9617,0.9617,0.9369,0.9369,0.9548,0.9548,0.9257,0.9257,0.0807,0.1240,0.1326,0.1604,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007
59,1.0000,1.0000,1.0000,1.0000,0.9966,0.9966,0.9959,0.9959,0.9933,0.9933,0.9920,0.9920,0.9927,0.9927,0.9913,0.9913,0.9877,0.9877,0.9854,0.9854,0.9851,0.9851,0.9823,0.9823,0.9790,0.9790,0.9751,0.9751,0.9715,0.9715,0.9664,0.9664,0.9684,0.9684,0.9628,0.9628,0.9667,0.9667,0.9608,0.9608,0.9518,0.9518,0.9436,0.9436,0.9492,0.9492,0.9406,0.9406,0.9369,0.9369,0.9265,0.9265,0.9257,0.9257,0.9137,0.9137,0.0654,0.1086,0.1263,0.1541,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007,-0.7908,-0.7043,-0.6563,-0.6007
60,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,1.0000,1.0000,0.9961,0.9961,1.0000,1.0000,0.9957,0.9957,1.0000,1.0000,0.9927,0.9927,1.0000,1.0000,0.9911,0.9911,1.0000,1.0000,0.9874,0.9874,1.0000,1.0000,0.9829,0.9829,1.0000,1.0000,0.9810,0.9810,1.0000,1.0000,0.9800,0.9800,1.0000,1.0000,0.9709,0.9709,1.0000,1.0000,0.9693,0.9693,1.0000,1.0000,0.9617,0.9617,1.0000,1.0000,0.9548,0.9548,1.0000,1.0000,0.9522,0.9522,0.0000,0.1066,0.0813,0.1497,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501
61,1.0000,1.0000,1.0000,1.0000,0.9980,0.9980,0.9970,0.9970,0.9961,0.9961,0.9942,0.9942,0.9957,0.9957,0.9936,0.9936,0.9927,0.9927,0.9893,0.9893,0.9911,0.9911,0.9870,0.9870,0.9874,0.9874,0.9817,0.9817,0.9829,0.9829,0.9753,0.9753,0.9810,0.9810,0.9726,0.9726,0.9800,0.9800,0.9712,0.9712,0.9709,0.9709,0.9584,0.9584,0.9693,0.9693,0.9561,0.9561,0.9617,0.9617,0.9457,0.9457,0.9548,0.9548,0.9361,0.9361,0.9522,0.9522,0.9325,0.9325,-0.0252,0.0813,0.0710,0.1393,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501,-1.0000,-0.7868,-0.7868,-0.6501
